chapter,book,wave,status,start_time,end_time,duration_s,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,total_tokens,cost_usd,last_heartbeat,terminal_id,retry_at
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:57:02Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:57:07Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:57:21Z,Mac-75785,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:57:32Z,Mac-74487,
adwd-cersei-02,adwd,2,done,2026-05-05 01:51:02,2026-05-05 01:57:34,392,5,49709,85444,16307,151465,0.7616812500000001,,Mac-74487,
adwd-daenerys-01,adwd,2,failed-stale,2026-05-05T06:57:34Z,,,,,,,,,2026-05-05T06:57:34Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:57:37Z,Mac-75233,
adwd-daenerys-10,adwd,4,done,2026-05-05 01:53:37,2026-05-05 01:57:47,250,6,45010,125800,10100,180916,0.5973225000000001,,Mac-75233,
adwd-davos-01,adwd,4,failed-stale,2026-05-05T06:57:47Z,,,,,,,,,2026-05-05T06:57:47Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:57:51Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:58:04Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:58:17Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:58:21Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:58:34Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:58:47Z,Mac-75233,
adwd-jon-04,adwd,6,done,2026-05-05 01:54:21,2026-05-05 01:58:49,268,6,45352,125364,10857,181579,0.618153,,Mac-75785,
adwd-jon-05,adwd,6,failed-stale,2026-05-05T06:58:49Z,,,,,,,,,2026-05-05T06:58:49Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:59:04Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:59:17Z,Mac-75233,
adwd-jon-05,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:59:19Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:59:34Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:59:47Z,Mac-75233,
adwd-jon-05,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:59:49Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:00:04Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:00:17Z,Mac-75233,
adwd-jon-05,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:00:19Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:00:34Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:00:47Z,Mac-75233,
adwd-jon-05,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:00:49Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:01:04Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:01:17Z,Mac-75233,
adwd-jon-05,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:01:19Z,Mac-75785,
adwd-daenerys-01,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:01:34Z,Mac-74487,
adwd-davos-01,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:01:47Z,Mac-75233,
adwd-jon-05,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:01:49Z,Mac-75785,
adwd-daenerys-01,adwd,2,done,2026-05-05 01:57:34,2026-05-05 02:01:53,259,6,46003,126223,10630,182862,0.6170052500000001,,Mac-74487,
adwd-daenerys-02,adwd,2,failed-stale,2026-05-05T07:01:53Z,,,,,,,,,2026-05-05T07:01:53Z,Mac-74487,
adwd-davos-01,adwd,4,done,2026-05-05 01:57:47,2026-05-05 02:01:57,250,6,42647,123115,10435,176203,0.58957425,,Mac-75233,
adwd-davos-02,adwd,4,failed-stale,2026-05-05T07:01:57Z,,,,,,,,,2026-05-05T07:01:57Z,Mac-75233,
adwd-jon-05,adwd,6,done,2026-05-05 01:58:49,2026-05-05 02:02:00,191,6,39400,121992,8235,169633,0.513722,,Mac-75785,
adwd-jon-06,adwd,6,failed-stale,2026-05-05T07:02:00Z,,,,,,,,,2026-05-05T07:02:00Z,Mac-75785,
adwd-daenerys-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:02:23Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:02:27Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:02:30Z,Mac-75785,
adwd-daenerys-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:02:53Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:02:57Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:03:00Z,Mac-75785,
adwd-daenerys-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:03:23Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:03:27Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:03:30Z,Mac-75785,
adwd-daenerys-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:03:53Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:03:57Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:04:00Z,Mac-75785,
adwd-daenerys-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:04:23Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:04:27Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:04:30Z,Mac-75785,
adwd-daenerys-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:04:53Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:04:57Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:05:00Z,Mac-75785,
adwd-daenerys-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:05:23Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:05:27Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:05:30Z,Mac-75785,
adwd-daenerys-02,adwd,2,done,2026-05-05 02:01:53,2026-05-05 02:05:51,238,6,44498,125018,10345,179867,0.5998614999999999,,Mac-74487,
adwd-daenerys-03,adwd,2,failed-stale,2026-05-05T07:05:51Z,,,,,,,,,2026-05-05T07:05:51Z,Mac-74487,
adwd-davos-02,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:05:57Z,Mac-75233,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:06:00Z,Mac-75785,
adwd-davos-02,adwd,4,done,2026-05-05 02:01:57,2026-05-05 02:06:02,245,6,42830,123057,10598,176491,0.594779,,Mac-75233,
adwd-davos-03,adwd,4,failed-stale,2026-05-05T07:06:02Z,,,,,,,,,2026-05-05T07:06:02Z,Mac-75233,
adwd-daenerys-03,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:06:21Z,Mac-74487,
adwd-jon-06,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:06:30Z,Mac-75785,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:06:32Z,Mac-75233,
adwd-jon-06,adwd,6,done,2026-05-05 02:02:00,2026-05-05 02:06:35,275,6,42085,122333,10603,175027,0.58988875,,Mac-75785,
adwd-jon-07,adwd,6,failed-stale,2026-05-05T07:06:35Z,,,,,,,,,2026-05-05T07:06:35Z,Mac-75785,
adwd-daenerys-03,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:06:51Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:07:02Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:07:05Z,Mac-75785,
adwd-daenerys-03,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:07:21Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:07:32Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:07:35Z,Mac-75785,
adwd-daenerys-03,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:07:51Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:08:02Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:08:05Z,Mac-75785,
adwd-daenerys-03,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:08:21Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:08:32Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:08:35Z,Mac-75785,
adwd-daenerys-03,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:08:51Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:09:02Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:09:05Z,Mac-75785,
adwd-daenerys-03,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:09:21Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:09:32Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:09:35Z,Mac-75785,
adwd-daenerys-03,adwd,2,done,2026-05-05 02:05:51,2026-05-05 02:09:39,228,6,45435,126340,9967,181748,0.5969537500000001,,Mac-74487,
adwd-daenerys-04,adwd,2,failed-stale,2026-05-05T07:09:39Z,,,,,,,,,2026-05-05T07:09:39Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:10:02Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:10:05Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:10:09Z,Mac-74487,
adwd-davos-03,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:10:32Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:10:35Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:10:39Z,Mac-74487,
adwd-davos-03,adwd,4,done,2026-05-05 02:06:02,2026-05-05 02:10:55,293,4096,44919,118708,12999,180722,0.68614575,,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,2026-05-05T07:10:55Z,,,,,,,,,2026-05-05T07:10:55Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:11:05Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:11:09Z,Mac-74487,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:11:25Z,Mac-75233,
adwd-jon-07,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:11:35Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:11:40Z,Mac-74487,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:11:55Z,Mac-75233,
adwd-jon-07,adwd,6,done,2026-05-05 02:06:35,2026-05-05 02:12:03,328,4096,46638,119823,13560,184117,0.7114449999999999,,Mac-75785,
adwd-jon-08,adwd,6,failed-stale,2026-05-05T07:12:03Z,,,,,,,,,2026-05-05T07:12:03Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:12:10Z,Mac-74487,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:12:25Z,Mac-75233,
adwd-jon-08,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:12:33Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:12:40Z,Mac-74487,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:12:55Z,Mac-75233,
adwd-jon-08,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:13:03Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:13:10Z,Mac-74487,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:13:25Z,Mac-75233,
adwd-jon-08,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:13:33Z,Mac-75785,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T07:13:40Z,Mac-74487,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:13:55Z,Mac-75233,
adwd-daenerys-04,adwd,2,done,2026-05-05 02:09:39,2026-05-05 02:13:56,257,4096,45209,120596,11385,181286,0.64855425,,Mac-74487,
adwd-jon-08,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:14:03Z,Mac-75785,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:14:25Z,Mac-75233,
adwd-jon-08,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:14:33Z,Mac-75785,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:14:55Z,Mac-75233,
adwd-jon-08,adwd,6,failed-stale,,,,,,,,,,2026-05-05T07:15:03Z,Mac-75785,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:15:25Z,Mac-75233,
adwd-jon-08,adwd,6,done,2026-05-05 02:12:03,2026-05-05 02:15:27,204,6,54165,107343,8213,169727,0.5981237500000001,,Mac-75785,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:15:55Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:16:26Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:16:56Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:17:26Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:17:56Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:18:26Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:18:56Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:19:26Z,Mac-75233,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T07:19:56Z,Mac-75233,
adwd-davos-04,adwd,4,done,2026-05-05 02:10:55,2026-05-05 02:19:57,542,13040,56384,72744,22641,164809,1.020575,,Mac-75233,
adwd-jon-09,adwd,7,failed-stale,2026-05-05T14:06:43Z,,,,,,,,,2026-05-05T14:06:43Z,Mac.attlocal.net-27770,
adwd-the-blind-girl-01,adwd,9,failed-stale,2026-05-05T14:06:43Z,,,,,,,,,2026-05-05T14:06:43Z,Mac.attlocal.net-27780,
adwd-melisandre-01,adwd,8,failed-stale,2026-05-05T14:06:52Z,,,,,,,,,2026-05-05T14:06:52Z,Mac.attlocal.net-28027,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:07:22Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,2026-05-05T14:07:38Z,,,,,,,,,2026-05-05T14:07:38Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,2026-05-05T14:07:38Z,,,,,,,,,2026-05-05T14:07:38Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:07:53Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:08:08Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:08:08Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:08:23Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:08:38Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:08:38Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:08:53Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:09:08Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:09:08Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:09:23Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:09:38Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:09:38Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:09:53Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:10:08Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:10:08Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:10:23Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:10:38Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:10:38Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:10:53Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:11:08Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:11:08Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:11:23Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:11:38Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:11:38Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:11:53Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:12:08Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:12:08Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:12:23Z,Mac.attlocal.net-28027,
adwd-jon-10,adwd,7,done,2026-05-05 09:07:38,2026-05-05 09:12:35,297,6,46186,125079,11931,183202,0.6500779999999999,,Mac.attlocal.net-30904,
adwd-jon-11,adwd,7,failed-stale,2026-05-05T14:12:35Z,,,,,,,,,2026-05-05T14:12:35Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:12:38Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:12:53Z,Mac.attlocal.net-28027,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:13:05Z,Mac.attlocal.net-30904,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:13:08Z,Mac.attlocal.net-31174,
adwd-melisandre-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:13:23Z,Mac.attlocal.net-28027,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:13:35Z,Mac.attlocal.net-30904,
adwd-melisandre-01,adwd,8,done,2026-05-05 09:06:52,2026-05-05 09:13:35,403,4096,60430,110219,16406,191151,0.864034,,Mac.attlocal.net-28027,
adwd-prologue,adwd,8,failed-stale,2026-05-05T14:13:35Z,,,,,,,,,2026-05-05T14:13:35Z,Mac.attlocal.net-28027,
adwd-the-discarded-knight-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:13:38Z,Mac.attlocal.net-31174,
adwd-the-discarded-knight-01,adwd,9,done,2026-05-05 09:07:38,2026-05-05 09:13:40,362,6,48844,122548,17218,188616,0.7976,,Mac.attlocal.net-31174,
adwd-the-dragontamer-01,adwd,9,failed-stale,2026-05-05T14:13:40Z,,,,,,,,,2026-05-05T14:13:40Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:14:05Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:14:05Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:14:10Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:14:35Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:14:35Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:14:40Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:15:05Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:15:05Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:15:10Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:15:35Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:15:35Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:15:40Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:16:05Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:16:05Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:16:10Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:16:35Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:16:35Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:16:40Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:17:05Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:17:05Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:17:10Z,Mac.attlocal.net-31174,
adwd-jon-11,adwd,7,done,2026-05-05 09:12:35,2026-05-05 09:17:33,298,5,48374,88124,12180,148683,0.6515155,,Mac.attlocal.net-30904,
adwd-jon-12,adwd,7,failed-stale,2026-05-05T14:17:33Z,,,,,,,,,2026-05-05T14:17:33Z,Mac.attlocal.net-30904,
adwd-prologue,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:17:35Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:17:40Z,Mac.attlocal.net-31174,
adwd-prologue,adwd,8,done,2026-05-05 09:13:35,2026-05-05 09:17:46,251,6,43584,124689,9773,178052,0.5796585000000001,,Mac.attlocal.net-28027,
adwd-reek-01,adwd,8,failed-stale,2026-05-05T14:17:46Z,,,,,,,,,2026-05-05T14:17:46Z,Mac.attlocal.net-28027,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:18:03Z,Mac.attlocal.net-30904,
adwd-the-dragontamer-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:18:10Z,Mac.attlocal.net-31174,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:18:17Z,Mac.attlocal.net-28027,
adwd-the-dragontamer-01,adwd,9,done,2026-05-05 09:13:40,2026-05-05 09:18:33,293,5,45124,84896,12268,142293,0.631782,,Mac.attlocal.net-31174,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,2026-05-05T14:18:33Z,,,,,,,,,2026-05-05T14:18:33Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:18:33Z,Mac.attlocal.net-30904,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:18:47Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:19:03Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:19:03Z,Mac.attlocal.net-30904,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:19:17Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:19:33Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:19:33Z,Mac.attlocal.net-30904,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:19:47Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:20:03Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:20:04Z,Mac.attlocal.net-30904,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:20:17Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:20:33Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:20:34Z,Mac.attlocal.net-30904,
